file,dataset,config,val_acc,val_acc_std,test_acc,test_acc_std,runs,error,has_val
logs/classification_ts/KuHar_patch-8_stride-8_aLLM4TS-AE_norm-yes.log,KuHar,patch-8_stride-8_aLLM4TS-AE_norm-yes,45.98765432098766,3.147542909625175,71.75925925925925,1.1803285911094419,3,False,True
logs/classification_ts/KuHar_patch-8_stride-8_aLLM4TS-A_norm-no.log,KuHar,patch-8_stride-8_aLLM4TS-A_norm-no,47.608024691358025,0.545607084248879,67.82407407407408,2.909677104161238,3,False,True
logs/classification_ts/KuHar_patch-8_stride-8_aLLM4TS-A_norm-yes.log,KuHar,patch-8_stride-8_aLLM4TS-A_norm-yes,48.379629629629626,3.92837100659193,70.60185185185185,3.224163953051878,3,False,True
logs/classification_ts/MotionSense_patch-16_stride-16_aLLM4TS-A_norm-yes.log,MotionSense,patch-16_stride-16_aLLM4TS-A_norm-yes,62.61904761904762,0.0,0.0,0.0,0,True,True
logs/classification_ts/MotionSense_patch-16_stride-8_aLLM4TS-A_norm-yes.log,MotionSense,patch-16_stride-8_aLLM4TS-A_norm-yes,0.0,0.0,0.0,0.0,0,True,False
logs/classification_ts/MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-no.log,MotionSense,patch-8_stride-8_aLLM4TS-AD_norm-no,66.66666666666666,1.1825130496628058,89.83050847457626,1.4404009925403358,3,False,True
logs/classification_ts/MotionSense_patch-8_stride-8_aLLM4TS-AD_norm-yes.log,MotionSense,patch-8_stride-8_aLLM4TS-AD_norm-yes,66.42857142857143,2.0481726826291986,90.67796610169493,0.8866570553562797,3,False,True
logs/classification_ts/MotionSense_patch-8_stride-8_aLLM4TS-AE_norm-no.log,MotionSense,patch-8_stride-8_aLLM4TS-AE_norm-no,65.95238095238095,0.8908708063747448,90.6151914626491,2.889338725138745,3,False,True
logs/classification_ts/MotionSense_patch-8_stride-8_aLLM4TS-AE_norm-yes.log,MotionSense,patch-8_stride-8_aLLM4TS-AE_norm-yes,68.49206349206348,1.0706934573993692,91.08600125549279,0.3792544247832559,3,False,True
logs/classification_ts/MotionSense_patch-8_stride-8_aLLM4TS-A_norm-no.log,MotionSense,patch-8_stride-8_aLLM4TS-A_norm-no,67.53968253968253,2.3516718079411163,89.01443816698054,2.3750890662137607,3,False,True
logs/classification_ts/MotionSense_patch-8_stride-8_aLLM4TS-A_norm-yes.log,MotionSense,patch-8_stride-8_aLLM4TS-A_norm-yes,68.41269841269842,2.0234204419019,87.88449466415568,5.884599265302158,3,False,True
logs/classification_ts/PEMS-SF_patch-16_stride-16_lr-0.0001.log,PEMS-SF,patch-16_stride-16_lr-0.0001,0.0,0.0,54.72061657032755,6.4078185542643125,3,False,False
