name,path,dataset_name,patch_size,stride,pretrain_dataset,normalization,percent,ft_strategy,head,train_embedding,test_embedding,n_neighbors,exp_no,accuracy
RealWorld_thigh_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-2,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-2,RealWorld_thigh,8,8,AE,yes,10,2,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-2/LLM4TS_cls_RealWorld_thigh_sl720_pl720_llml6_lr0.002_bs128_percent10_exp_0/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-2/LLM4TS_cls_RealWorld_thigh_sl720_pl720_llml6_lr0.002_bs128_percent10_exp_0/test_projections_after_training.npy,5,0,0.3022774327122153
RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0,RealWorld_waist,8,8,AE,yes,10,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_2/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_2/test_projections_after_training.npy,2,2,0.5366512345679012
RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0,RealWorld_waist,8,8,AE,yes,10,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_2/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_2/test_projections_after_training.npy,3,2,0.5729166666666666
RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0,RealWorld_waist,8,8,AE,yes,10,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_2/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_2/test_projections_after_training.npy,5,2,0.5787037037037037
RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0,RealWorld_waist,8,8,AE,yes,10,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0/LLM4TS_cls_RealWorld_waist_sl720_pl720_llml6_lr0.002_bs128_percent10_exp_0/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0/LLM4TS_cls_RealWorld_waist_sl720_pl720_llml6_lr0.002_bs128_percent10_exp_0/test_projections_after_training.npy,2,0,0.5
RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0,RealWorld_waist,8,8,AE,yes,10,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0/LLM4TS_cls_RealWorld_waist_sl720_pl720_llml6_lr0.002_bs128_percent10_exp_0/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0/LLM4TS_cls_RealWorld_waist_sl720_pl720_llml6_lr0.002_bs128_percent10_exp_0/test_projections_after_training.npy,3,0,0.5246913580246914
RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0,RealWorld_waist,8,8,AE,yes,10,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0/LLM4TS_cls_RealWorld_waist_sl720_pl720_llml6_lr0.002_bs128_percent10_exp_0/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0/LLM4TS_cls_RealWorld_waist_sl720_pl720_llml6_lr0.002_bs128_percent10_exp_0/test_projections_after_training.npy,5,0,0.5493827160493827
RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0,RealWorld_waist,8,8,AE,yes,10,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_1/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_1/test_projections_after_training.npy,2,1,0.5227623456790124
RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0,RealWorld_waist,8,8,AE,yes,10,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_1/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_1/test_projections_after_training.npy,3,1,0.5335648148148148
RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0,RealWorld_waist,8,8,AE,yes,10,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_1/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AE_norm-yes_percent-10_freeze-0/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_1/test_projections_after_training.npy,5,1,0.5489969135802469
RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac,RealWorld_thigh,8,8,AD,yes,10,1,hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac/LLM4TS_cls_RealWorld_thigh_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_2/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac/LLM4TS_cls_RealWorld_thigh_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_2/test_projections_after_training.npy,2,2,0.49309868875086266
RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac,RealWorld_thigh,8,8,AD,yes,10,1,hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac/LLM4TS_cls_RealWorld_thigh_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_2/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac/LLM4TS_cls_RealWorld_thigh_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_2/test_projections_after_training.npy,3,2,0.5175983436853002
RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac,RealWorld_thigh,8,8,AD,yes,10,1,hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac/LLM4TS_cls_RealWorld_thigh_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_2/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac/LLM4TS_cls_RealWorld_thigh_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_2/test_projections_after_training.npy,5,2,0.5210489993098689
RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac,RealWorld_thigh,8,8,AD,yes,10,1,hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac/LLM4TS_cls_RealWorld_thigh_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_1/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac/LLM4TS_cls_RealWorld_thigh_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_1/test_projections_after_training.npy,2,1,0.2826086956521739
RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac,RealWorld_thigh,8,8,AD,yes,10,1,hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac/LLM4TS_cls_RealWorld_thigh_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_1/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac/LLM4TS_cls_RealWorld_thigh_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_1/test_projections_after_training.npy,3,1,0.2881297446514838
RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac,RealWorld_thigh,8,8,AD,yes,10,1,hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac/LLM4TS_cls_RealWorld_thigh_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_1/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac/LLM4TS_cls_RealWorld_thigh_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_1/test_projections_after_training.npy,5,1,0.2908902691511387
RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac,RealWorld_thigh,8,8,AD,yes,10,1,hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac/LLM4TS_cls_RealWorld_thigh_sl720_pl720_llml6_lr0.002_bs128_percent10_exp_0/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac/LLM4TS_cls_RealWorld_thigh_sl720_pl720_llml6_lr0.002_bs128_percent10_exp_0/test_projections_after_training.npy,2,0,0.17632850241545894
RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac,RealWorld_thigh,8,8,AD,yes,10,1,hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac/LLM4TS_cls_RealWorld_thigh_sl720_pl720_llml6_lr0.002_bs128_percent10_exp_0/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac/LLM4TS_cls_RealWorld_thigh_sl720_pl720_llml6_lr0.002_bs128_percent10_exp_0/test_projections_after_training.npy,3,0,0.17736369910282954
RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac,RealWorld_thigh,8,8,AD,yes,10,1,hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac/LLM4TS_cls_RealWorld_thigh_sl720_pl720_llml6_lr0.002_bs128_percent10_exp_0/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-1_head-hiaac/LLM4TS_cls_RealWorld_thigh_sl720_pl720_llml6_lr0.002_bs128_percent10_exp_0/test_projections_after_training.npy,5,0,0.19254658385093168
KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0,KuHar,8,8,AD,yes,10,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0/LLM4TS_cls_KuHar_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_1/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0/LLM4TS_cls_KuHar_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_1/test_projections_after_training.npy,2,1,0.3333333333333333
KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0,KuHar,8,8,AD,yes,10,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0/LLM4TS_cls_KuHar_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_1/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0/LLM4TS_cls_KuHar_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_1/test_projections_after_training.npy,3,1,0.3541666666666667
KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0,KuHar,8,8,AD,yes,10,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0/LLM4TS_cls_KuHar_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_1/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0/LLM4TS_cls_KuHar_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_1/test_projections_after_training.npy,5,1,0.3958333333333333
KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0,KuHar,8,8,AD,yes,10,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0/LLM4TS_cls_KuHar_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_2/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0/LLM4TS_cls_KuHar_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_2/test_projections_after_training.npy,2,2,0.1736111111111111
KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0,KuHar,8,8,AD,yes,10,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0/LLM4TS_cls_KuHar_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_2/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0/LLM4TS_cls_KuHar_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_2/test_projections_after_training.npy,3,2,0.16666666666666666
KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0,KuHar,8,8,AD,yes,10,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0/LLM4TS_cls_KuHar_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_2/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0/LLM4TS_cls_KuHar_sl60_pl0_llml6_lr0.002_bs128_percent10_exp_2/test_projections_after_training.npy,5,2,0.20833333333333334
KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0,KuHar,8,8,AD,yes,10,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0/LLM4TS_cls_KuHar_sl720_pl720_llml6_lr0.002_bs128_percent10_exp_0/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0/LLM4TS_cls_KuHar_sl720_pl720_llml6_lr0.002_bs128_percent10_exp_0/test_projections_after_training.npy,2,0,0.3194444444444444
KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0,KuHar,8,8,AD,yes,10,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0/LLM4TS_cls_KuHar_sl720_pl720_llml6_lr0.002_bs128_percent10_exp_0/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0/LLM4TS_cls_KuHar_sl720_pl720_llml6_lr0.002_bs128_percent10_exp_0/test_projections_after_training.npy,3,0,0.3541666666666667
KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0,KuHar,8,8,AD,yes,10,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0/LLM4TS_cls_KuHar_sl720_pl720_llml6_lr0.002_bs128_percent10_exp_0/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-10_freeze-0/LLM4TS_cls_KuHar_sl720_pl720_llml6_lr0.002_bs128_percent10_exp_0/test_projections_after_training.npy,5,0,0.3125
