backbone,tsk_pretext,d_pretext,head_pred,ft_strategy,tsk_target,d_target,frac_dtarget,metric_target,metric
aLLM4TS,aLLM4TS,A,kNN-5,Full Finetune,HAR,UCI,0.5,accuracy,0.8062801932367151
aLLM4TS,aLLM4TS,A,kNN-2,Full Finetune,HAR,UCI,0.5,accuracy,0.7420289855072464
aLLM4TS,aLLM4TS,A,kNN-3,Full Finetune,HAR,UCI,0.5,accuracy,0.7584541062801932
aLLM4TS,aLLM4TS,A,kNN-5,Full Finetune,HAR,UCI,0.5,accuracy,0.7492753623188406
aLLM4TS,aLLM4TS,A,kNN-2,Partial Freeze,HAR,UCI,0.5,accuracy,0.7618357487922705
aLLM4TS,aLLM4TS,A,kNN-3,Partial Freeze,HAR,UCI,0.5,accuracy,0.7913043478260869
aLLM4TS,aLLM4TS,A,kNN-5,Partial Freeze,HAR,UCI,0.5,accuracy,0.8004830917874397
aLLM4TS,aLLM4TS,A,kNN-2,Partial Freeze,HAR,UCI,0.5,accuracy,0.7681159420289855
aLLM4TS,aLLM4TS,A,kNN-3,Partial Freeze,HAR,UCI,0.5,accuracy,0.7801932367149759
aLLM4TS,aLLM4TS,A,kNN-5,Partial Freeze,HAR,UCI,0.5,accuracy,0.7864734299516908
aLLM4TS,aLLM4TS,A,kNN-2,Freeze,HAR,UCI,0.5,accuracy,0.5173913043478261
aLLM4TS,aLLM4TS,A,kNN-3,Freeze,HAR,UCI,0.5,accuracy,0.5512077294685991
aLLM4TS,aLLM4TS,A,kNN-5,Freeze,HAR,UCI,0.5,accuracy,0.5618357487922705
aLLM4TS,aLLM4TS,A,kNN-2,Freeze,HAR,UCI,0.5,accuracy,0.48792270531400966
aLLM4TS,aLLM4TS,A,kNN-3,Freeze,HAR,UCI,0.5,accuracy,0.5009661835748792
aLLM4TS,aLLM4TS,A,kNN-5,Freeze,HAR,UCI,0.5,accuracy,0.5120772946859903
aLLM4TS,aLLM4TS,AD,kNN-2,Full Finetune,HAR,WISDM,1.0,accuracy,0.7502560163850486
aLLM4TS,aLLM4TS,AD,kNN-3,Full Finetune,HAR,WISDM,1.0,accuracy,0.7849462365591399
aLLM4TS,aLLM4TS,AD,kNN-5,Full Finetune,HAR,WISDM,1.0,accuracy,0.7899385560675883
aLLM4TS,aLLM4TS,AD,kNN-2,Full Finetune,HAR,WISDM,1.0,accuracy,0.7978750640040962
aLLM4TS,aLLM4TS,AD,kNN-3,Full Finetune,HAR,WISDM,1.0,accuracy,0.8186123911930364
aLLM4TS,aLLM4TS,AD,kNN-5,Full Finetune,HAR,WISDM,1.0,accuracy,0.8221966205837173
aLLM4TS,aLLM4TS,AD,kNN-2,Partial Freeze,HAR,WISDM,1.0,accuracy,0.7530721966205837
aLLM4TS,aLLM4TS,AD,kNN-3,Partial Freeze,HAR,WISDM,1.0,accuracy,0.7817460317460316
aLLM4TS,aLLM4TS,AD,kNN-5,Partial Freeze,HAR,WISDM,1.0,accuracy,0.7844342037890425
aLLM4TS,aLLM4TS,AD,kNN-2,Partial Freeze,HAR,WISDM,1.0,accuracy,0.801715309779826
aLLM4TS,aLLM4TS,AD,kNN-3,Partial Freeze,HAR,WISDM,1.0,accuracy,0.8198924731182795
aLLM4TS,aLLM4TS,AD,kNN-5,Partial Freeze,HAR,WISDM,1.0,accuracy,0.8196364567332309
aLLM4TS,aLLM4TS,AD,kNN-2,Freeze,HAR,WISDM,1.0,accuracy,0.568868407578085
aLLM4TS,aLLM4TS,AD,kNN-3,Freeze,HAR,WISDM,1.0,accuracy,0.6113671274961597
aLLM4TS,aLLM4TS,AD,kNN-5,Freeze,HAR,WISDM,1.0,accuracy,0.6219918074756784
aLLM4TS,aLLM4TS,AD,kNN-2,Freeze,HAR,WISDM,1.0,accuracy,0.5500512032770097
aLLM4TS,aLLM4TS,AD,kNN-3,Freeze,HAR,WISDM,1.0,accuracy,0.5593958013312852
aLLM4TS,aLLM4TS,AD,kNN-5,Freeze,HAR,WISDM,1.0,accuracy,0.5627240143369175
aLLM4TS,aLLM4TS,AD,kNN-2,Full Finetune,HAR,WISDM,0.1,accuracy,0.5135688684075781
aLLM4TS,aLLM4TS,AD,kNN-3,Full Finetune,HAR,WISDM,0.1,accuracy,0.5416026625704045
aLLM4TS,aLLM4TS,AD,kNN-5,Full Finetune,HAR,WISDM,0.1,accuracy,0.5405785970302098
aLLM4TS,aLLM4TS,AD,kNN-2,Full Finetune,HAR,WISDM,0.1,accuracy,0.467357910906298
aLLM4TS,aLLM4TS,AD,kNN-3,Full Finetune,HAR,WISDM,0.1,accuracy,0.4992319508448541
aLLM4TS,aLLM4TS,AD,kNN-5,Full Finetune,HAR,WISDM,0.1,accuracy,0.5049923195084486
aLLM4TS,aLLM4TS,AD,kNN-2,Partial Freeze,HAR,WISDM,0.1,accuracy,0.44790066564260117
aLLM4TS,aLLM4TS,AD,kNN-3,Partial Freeze,HAR,WISDM,0.1,accuracy,0.4864311315924219
aLLM4TS,aLLM4TS,AD,kNN-5,Partial Freeze,HAR,WISDM,0.1,accuracy,0.49295954941116227
aLLM4TS,aLLM4TS,AD,kNN-2,Partial Freeze,HAR,WISDM,0.1,accuracy,0.4909114183307732
aLLM4TS,aLLM4TS,AD,kNN-3,Partial Freeze,HAR,WISDM,0.1,accuracy,0.5230414746543778
aLLM4TS,aLLM4TS,AD,kNN-5,Partial Freeze,HAR,WISDM,0.1,accuracy,0.5256016385048644
aLLM4TS,aLLM4TS,AD,kNN-2,Freeze,HAR,WISDM,0.1,accuracy,0.38594470046082946
aLLM4TS,aLLM4TS,AD,kNN-3,Freeze,HAR,WISDM,0.1,accuracy,0.4013056835637481
aLLM4TS,aLLM4TS,AD,kNN-5,Freeze,HAR,WISDM,0.1,accuracy,0.41052227342549924
aLLM4TS,aLLM4TS,AD,kNN-2,Freeze,HAR,WISDM,0.1,accuracy,0.32872503840245776
aLLM4TS,aLLM4TS,AD,kNN-3,Freeze,HAR,WISDM,0.1,accuracy,0.3453661034306195
aLLM4TS,aLLM4TS,AD,kNN-5,Freeze,HAR,WISDM,0.1,accuracy,0.34178187403993854
aLLM4TS,aLLM4TS,AD,kNN-2,Full Finetune,HAR,WISDM,0.01,accuracy,0.2773937532002048
aLLM4TS,aLLM4TS,AD,kNN-3,Full Finetune,HAR,WISDM,0.01,accuracy,0.2886584741423451
aLLM4TS,aLLM4TS,AD,kNN-5,Full Finetune,HAR,WISDM,0.01,accuracy,0.2802099334357398
aLLM4TS,aLLM4TS,AD,kNN-2,Full Finetune,HAR,WISDM,0.01,accuracy,0.2805939580133128
aLLM4TS,aLLM4TS,AD,kNN-3,Full Finetune,HAR,WISDM,0.01,accuracy,0.27342549923195075
aLLM4TS,aLLM4TS,AD,kNN-5,Full Finetune,HAR,WISDM,0.01,accuracy,0.28187403993855603
aLLM4TS,aLLM4TS,AD,kNN-2,Partial Freeze,HAR,WISDM,0.01,accuracy,0.26830517153097794
aLLM4TS,aLLM4TS,AD,kNN-3,Partial Freeze,HAR,WISDM,0.01,accuracy,0.28315412186379924
aLLM4TS,aLLM4TS,AD,kNN-5,Partial Freeze,HAR,WISDM,0.01,accuracy,0.2785458269329237
aLLM4TS,aLLM4TS,AD,kNN-2,Partial Freeze,HAR,WISDM,0.01,accuracy,0.26600102406554016
aLLM4TS,aLLM4TS,AD,kNN-3,Partial Freeze,HAR,WISDM,0.01,accuracy,0.2689452124935996
aLLM4TS,aLLM4TS,AD,kNN-5,Partial Freeze,HAR,WISDM,0.01,accuracy,0.2761136712749616
aLLM4TS,aLLM4TS,AD,kNN-2,Freeze,HAR,WISDM,0.01,accuracy,0.2734254992319508
aLLM4TS,aLLM4TS,AD,kNN-3,Freeze,HAR,WISDM,0.01,accuracy,0.2793138760880696
aLLM4TS,aLLM4TS,AD,kNN-5,Freeze,HAR,WISDM,0.01,accuracy,0.2732974910394265
aLLM4TS,aLLM4TS,AD,kNN-2,Freeze,HAR,WISDM,0.01,accuracy,0.2748335893497183
aLLM4TS,aLLM4TS,AD,kNN-3,Freeze,HAR,WISDM,0.01,accuracy,0.2740655401945724
aLLM4TS,aLLM4TS,AD,kNN-5,Freeze,HAR,WISDM,0.01,accuracy,0.27585765488991293
aLLM4TS,aLLM4TS,AD,kNN-2,Full Finetune,HAR,WISDM,0.5,accuracy,0.7817460317460317
aLLM4TS,aLLM4TS,AD,kNN-3,Full Finetune,HAR,WISDM,0.5,accuracy,0.800563236047107
aLLM4TS,aLLM4TS,AD,kNN-5,Full Finetune,HAR,WISDM,0.5,accuracy,0.8059395801331285
aLLM4TS,aLLM4TS,AD,kNN-2,Full Finetune,HAR,WISDM,0.5,accuracy,0.7841781874039939
aLLM4TS,aLLM4TS,AD,kNN-3,Full Finetune,HAR,WISDM,0.5,accuracy,0.8009472606246799
aLLM4TS,aLLM4TS,AD,kNN-5,Full Finetune,HAR,WISDM,0.5,accuracy,0.8038914490527395
aLLM4TS,aLLM4TS,AD,kNN-2,Partial Freeze,HAR,WISDM,0.5,accuracy,0.7690732206861238
aLLM4TS,aLLM4TS,AD,kNN-3,Partial Freeze,HAR,WISDM,0.5,accuracy,0.7820020481310804
aLLM4TS,aLLM4TS,AD,kNN-5,Partial Freeze,HAR,WISDM,0.5,accuracy,0.7848182283666155
aLLM4TS,aLLM4TS,AD,kNN-2,Partial Freeze,HAR,WISDM,0.5,accuracy,0.7560163850486431
aLLM4TS,aLLM4TS,AD,kNN-3,Partial Freeze,HAR,WISDM,0.5,accuracy,0.7734254992319508
aLLM4TS,aLLM4TS,AD,kNN-5,Partial Freeze,HAR,WISDM,0.5,accuracy,0.7808499743983615
aLLM4TS,aLLM4TS,AD,kNN-2,Freeze,HAR,WISDM,0.5,accuracy,0.5349462365591399
aLLM4TS,aLLM4TS,AD,kNN-3,Freeze,HAR,WISDM,0.5,accuracy,0.5623399897593445
aLLM4TS,aLLM4TS,AD,kNN-5,Freeze,HAR,WISDM,0.5,accuracy,0.5672043010752688
aLLM4TS,aLLM4TS,AD,kNN-2,Freeze,HAR,WISDM,0.5,accuracy,0.4559651817716334
aLLM4TS,aLLM4TS,AD,kNN-3,Freeze,HAR,WISDM,0.5,accuracy,0.4685099846390169
aLLM4TS,aLLM4TS,AD,kNN-5,Freeze,HAR,WISDM,0.5,accuracy,0.46582181259600614
aLLM4TS,aLLM4TS,AE,kNN-2,Full Finetune,HAR,WISDM,1.0,accuracy,0.7670250896057347
aLLM4TS,aLLM4TS,AE,kNN-3,Full Finetune,HAR,WISDM,1.0,accuracy,0.7923707117255504
aLLM4TS,aLLM4TS,AE,kNN-5,Full Finetune,HAR,WISDM,1.0,accuracy,0.7946748591909882
aLLM4TS,aLLM4TS,AE,kNN-2,Full Finetune,HAR,WISDM,1.0,accuracy,0.8005632360471071
aLLM4TS,aLLM4TS,AE,kNN-3,Full Finetune,HAR,WISDM,1.0,accuracy,0.8172043010752689
aLLM4TS,aLLM4TS,AE,kNN-5,Full Finetune,HAR,WISDM,1.0,accuracy,0.8202764976958526
aLLM4TS,aLLM4TS,AE,kNN-2,Partial Freeze,HAR,WISDM,1.0,accuracy,0.7608806963645675
aLLM4TS,aLLM4TS,AE,kNN-3,Partial Freeze,HAR,WISDM,1.0,accuracy,0.7871223758320532
aLLM4TS,aLLM4TS,AE,kNN-5,Partial Freeze,HAR,WISDM,1.0,accuracy,0.7931387608806965
aLLM4TS,aLLM4TS,AE,kNN-2,Partial Freeze,HAR,WISDM,1.0,accuracy,0.801715309779826
aLLM4TS,aLLM4TS,AE,kNN-3,Partial Freeze,HAR,WISDM,1.0,accuracy,0.8234767025089607
aLLM4TS,aLLM4TS,AE,kNN-5,Partial Freeze,HAR,WISDM,1.0,accuracy,0.8239887352790579
aLLM4TS,aLLM4TS,AE,kNN-2,Freeze,HAR,WISDM,1.0,accuracy,0.6171274961597543
aLLM4TS,aLLM4TS,AE,kNN-3,Freeze,HAR,WISDM,1.0,accuracy,0.6437532002048131
aLLM4TS,aLLM4TS,AE,kNN-5,Freeze,HAR,WISDM,1.0,accuracy,0.6513056835637481
aLLM4TS,aLLM4TS,AE,kNN-2,Freeze,HAR,WISDM,1.0,accuracy,0.5559395801331286
aLLM4TS,aLLM4TS,AE,kNN-3,Freeze,HAR,WISDM,1.0,accuracy,0.568100358422939
aLLM4TS,aLLM4TS,AE,kNN-5,Freeze,HAR,WISDM,1.0,accuracy,0.5734767025089607
aLLM4TS,aLLM4TS,AE,kNN-2,Full Finetune,HAR,WISDM,0.1,accuracy,0.46198156682027647
aLLM4TS,aLLM4TS,AE,kNN-3,Full Finetune,HAR,WISDM,0.1,accuracy,0.4758064516129032
aLLM4TS,aLLM4TS,AE,kNN-5,Full Finetune,HAR,WISDM,0.1,accuracy,0.4836149513568868
aLLM4TS,aLLM4TS,AE,kNN-2,Full Finetune,HAR,WISDM,0.1,accuracy,0.5235535074244752
aLLM4TS,aLLM4TS,AE,kNN-3,Full Finetune,HAR,WISDM,0.1,accuracy,0.5632360471070149
aLLM4TS,aLLM4TS,AE,kNN-5,Full Finetune,HAR,WISDM,0.1,accuracy,0.5783410138248848
aLLM4TS,aLLM4TS,AE,kNN-2,Partial Freeze,HAR,WISDM,0.1,accuracy,0.5014080901177674
aLLM4TS,aLLM4TS,AE,kNN-3,Partial Freeze,HAR,WISDM,0.1,accuracy,0.528673835125448
aLLM4TS,aLLM4TS,AE,kNN-5,Partial Freeze,HAR,WISDM,0.1,accuracy,0.5293138760880697
aLLM4TS,aLLM4TS,AE,kNN-2,Partial Freeze,HAR,WISDM,0.1,accuracy,0.46902201740911414
aLLM4TS,aLLM4TS,AE,kNN-3,Partial Freeze,HAR,WISDM,0.1,accuracy,0.5231694828469021
aLLM4TS,aLLM4TS,AE,kNN-5,Partial Freeze,HAR,WISDM,0.1,accuracy,0.5300819252432155
aLLM4TS,aLLM4TS,AE,kNN-2,Freeze,HAR,WISDM,0.1,accuracy,0.3895289298515105
aLLM4TS,aLLM4TS,AE,kNN-3,Freeze,HAR,WISDM,0.1,accuracy,0.4162826420890937
aLLM4TS,aLLM4TS,AE,kNN-5,Freeze,HAR,WISDM,0.1,accuracy,0.42370711725550425
aLLM4TS,aLLM4TS,AE,kNN-2,Freeze,HAR,WISDM,0.1,accuracy,0.4066820276497696
aLLM4TS,aLLM4TS,AE,kNN-3,Freeze,HAR,WISDM,0.1,accuracy,0.4116743471582181
aLLM4TS,aLLM4TS,AE,kNN-5,Freeze,HAR,WISDM,0.1,accuracy,0.4212749615975422
aLLM4TS,aLLM4TS,AE,kNN-2,Full Finetune,HAR,WISDM,0.01,accuracy,0.2590885816692268
aLLM4TS,aLLM4TS,AE,kNN-3,Full Finetune,HAR,WISDM,0.01,accuracy,0.26472094214029696
aLLM4TS,aLLM4TS,AE,kNN-5,Full Finetune,HAR,WISDM,0.01,accuracy,0.26523297491039427
aLLM4TS,aLLM4TS,AE,kNN-2,Full Finetune,HAR,WISDM,0.01,accuracy,0.26932923707117257
aLLM4TS,aLLM4TS,AE,kNN-3,Full Finetune,HAR,WISDM,0.01,accuracy,0.2684331797235023
aLLM4TS,aLLM4TS,AE,kNN-5,Full Finetune,HAR,WISDM,0.01,accuracy,0.26497695852534564
aLLM4TS,aLLM4TS,AE,kNN-2,Partial Freeze,HAR,WISDM,0.01,accuracy,0.27905785970302094
aLLM4TS,aLLM4TS,AE,kNN-3,Partial Freeze,HAR,WISDM,0.01,accuracy,0.2867383512544803
aLLM4TS,aLLM4TS,AE,kNN-5,Partial Freeze,HAR,WISDM,0.01,accuracy,0.2776497695852534
aLLM4TS,aLLM4TS,AE,kNN-2,Partial Freeze,HAR,WISDM,0.01,accuracy,0.26894521249359954
aLLM4TS,aLLM4TS,AE,kNN-3,Partial Freeze,HAR,WISDM,0.01,accuracy,0.28597030209933433
aLLM4TS,aLLM4TS,AE,kNN-5,Partial Freeze,HAR,WISDM,0.01,accuracy,0.28507424475166404
aLLM4TS,aLLM4TS,AE,kNN-2,Freeze,HAR,WISDM,0.01,accuracy,0.26766513056835634
aLLM4TS,aLLM4TS,AE,kNN-3,Freeze,HAR,WISDM,0.01,accuracy,0.2729134664618535
aLLM4TS,aLLM4TS,AE,kNN-5,Freeze,HAR,WISDM,0.01,accuracy,0.2668970814132104
aLLM4TS,aLLM4TS,AE,kNN-2,Freeze,HAR,WISDM,0.01,accuracy,0.28392217101894524
aLLM4TS,aLLM4TS,AE,kNN-3,Freeze,HAR,WISDM,0.01,accuracy,0.2896825396825397
aLLM4TS,aLLM4TS,AE,kNN-5,Freeze,HAR,WISDM,0.01,accuracy,0.28161802355350735
aLLM4TS,aLLM4TS,AE,kNN-2,Full Finetune,HAR,WISDM,0.5,accuracy,0.7488479262672811
aLLM4TS,aLLM4TS,AE,kNN-3,Full Finetune,HAR,WISDM,0.5,accuracy,0.7727854582693293
aLLM4TS,aLLM4TS,AE,kNN-5,Full Finetune,HAR,WISDM,0.5,accuracy,0.771505376344086
aLLM4TS,aLLM4TS,AE,kNN-2,Full Finetune,HAR,WISDM,0.5,accuracy,0.7448796722990272
aLLM4TS,aLLM4TS,AE,kNN-3,Full Finetune,HAR,WISDM,0.5,accuracy,0.7706093189964158
aLLM4TS,aLLM4TS,AE,kNN-5,Full Finetune,HAR,WISDM,0.5,accuracy,0.7736815156169995
aLLM4TS,aLLM4TS,AE,kNN-2,Partial Freeze,HAR,WISDM,0.5,accuracy,0.7476958525345622
aLLM4TS,aLLM4TS,AE,kNN-3,Partial Freeze,HAR,WISDM,0.5,accuracy,0.7686891961085509
aLLM4TS,aLLM4TS,AE,kNN-5,Partial Freeze,HAR,WISDM,0.5,accuracy,0.7749615975422427
aLLM4TS,aLLM4TS,AE,kNN-2,Partial Freeze,HAR,WISDM,0.5,accuracy,0.7544802867383512
aLLM4TS,aLLM4TS,AE,kNN-3,Partial Freeze,HAR,WISDM,0.5,accuracy,0.77547363031234
aLLM4TS,aLLM4TS,AE,kNN-5,Partial Freeze,HAR,WISDM,0.5,accuracy,0.7811059907834101
aLLM4TS,aLLM4TS,AE,kNN-2,Freeze,HAR,WISDM,0.5,accuracy,0.5576036866359447
aLLM4TS,aLLM4TS,AE,kNN-3,Freeze,HAR,WISDM,0.5,accuracy,0.5971582181259601
aLLM4TS,aLLM4TS,AE,kNN-5,Freeze,HAR,WISDM,0.5,accuracy,0.6049667178699437
aLLM4TS,aLLM4TS,AE,kNN-2,Freeze,HAR,WISDM,0.5,accuracy,0.4914234511008704
aLLM4TS,aLLM4TS,AE,kNN-3,Freeze,HAR,WISDM,0.5,accuracy,0.48463901689708133
aLLM4TS,aLLM4TS,AE,kNN-5,Freeze,HAR,WISDM,0.5,accuracy,0.48374295954941116
aLLM4TS,aLLM4TS,A,kNN-2,Full Finetune,HAR,WISDM,1.0,accuracy,0.7908346134152587
aLLM4TS,aLLM4TS,A,kNN-3,Full Finetune,HAR,WISDM,1.0,accuracy,0.8111879160266257
aLLM4TS,aLLM4TS,A,kNN-5,Full Finetune,HAR,WISDM,1.0,accuracy,0.8173323092677931
aLLM4TS,aLLM4TS,A,kNN-2,Full Finetune,HAR,WISDM,1.0,accuracy,0.7927547363031234
aLLM4TS,aLLM4TS,A,kNN-3,Full Finetune,HAR,WISDM,1.0,accuracy,0.8108038914490527
aLLM4TS,aLLM4TS,A,kNN-5,Full Finetune,HAR,WISDM,1.0,accuracy,0.8114439324116743
aLLM4TS,aLLM4TS,A,kNN-2,Partial Freeze,HAR,WISDM,1.0,accuracy,0.7789298515104967
aLLM4TS,aLLM4TS,A,kNN-3,Partial Freeze,HAR,WISDM,1.0,accuracy,0.8018433179723502
aLLM4TS,aLLM4TS,A,kNN-5,Partial Freeze,HAR,WISDM,1.0,accuracy,0.8046594982078853
aLLM4TS,aLLM4TS,A,kNN-2,Partial Freeze,HAR,WISDM,1.0,accuracy,0.7959549411162316
aLLM4TS,aLLM4TS,A,kNN-3,Partial Freeze,HAR,WISDM,1.0,accuracy,0.807731694828469
aLLM4TS,aLLM4TS,A,kNN-5,Partial Freeze,HAR,WISDM,1.0,accuracy,0.8140040962621607
aLLM4TS,aLLM4TS,A,kNN-2,Freeze,HAR,WISDM,1.0,accuracy,0.5641321044546851
aLLM4TS,aLLM4TS,A,kNN-3,Freeze,HAR,WISDM,1.0,accuracy,0.6088069636456733
aLLM4TS,aLLM4TS,A,kNN-5,Freeze,HAR,WISDM,1.0,accuracy,0.6107270865335382
aLLM4TS,aLLM4TS,A,kNN-2,Freeze,HAR,WISDM,1.0,accuracy,0.46735791090629797
aLLM4TS,aLLM4TS,A,kNN-3,Freeze,HAR,WISDM,1.0,accuracy,0.4394521249359959
aLLM4TS,aLLM4TS,A,kNN-5,Freeze,HAR,WISDM,1.0,accuracy,0.4443164362519201
aLLM4TS,aLLM4TS,A,kNN-2,Full Finetune,HAR,WISDM,0.1,accuracy,0.49551971326164873
aLLM4TS,aLLM4TS,A,kNN-3,Full Finetune,HAR,WISDM,0.1,accuracy,0.5280337941628265
aLLM4TS,aLLM4TS,A,kNN-5,Full Finetune,HAR,WISDM,0.1,accuracy,0.5345622119815668
aLLM4TS,aLLM4TS,A,kNN-2,Full Finetune,HAR,WISDM,0.1,accuracy,0.4306195596518177
aLLM4TS,aLLM4TS,A,kNN-3,Full Finetune,HAR,WISDM,0.1,accuracy,0.4587813620071685
aLLM4TS,aLLM4TS,A,kNN-5,Full Finetune,HAR,WISDM,0.1,accuracy,0.45481310803891445
aLLM4TS,aLLM4TS,A,kNN-2,Partial Freeze,HAR,WISDM,0.1,accuracy,0.5120327700972863
aLLM4TS,aLLM4TS,A,kNN-3,Partial Freeze,HAR,WISDM,0.1,accuracy,0.5446748591909882
aLLM4TS,aLLM4TS,A,kNN-5,Partial Freeze,HAR,WISDM,0.1,accuracy,0.5473630312339989
aLLM4TS,aLLM4TS,A,kNN-2,Partial Freeze,HAR,WISDM,0.1,accuracy,0.43202764976958524
aLLM4TS,aLLM4TS,A,kNN-3,Partial Freeze,HAR,WISDM,0.1,accuracy,0.46402969790066567
aLLM4TS,aLLM4TS,A,kNN-5,Partial Freeze,HAR,WISDM,0.1,accuracy,0.4710701484895033
aLLM4TS,aLLM4TS,A,kNN-2,Freeze,HAR,WISDM,0.1,accuracy,0.35279057859703017
aLLM4TS,aLLM4TS,A,kNN-3,Freeze,HAR,WISDM,0.1,accuracy,0.3828725038402458
aLLM4TS,aLLM4TS,A,kNN-5,Freeze,HAR,WISDM,0.1,accuracy,0.3919610855094726
aLLM4TS,aLLM4TS,A,kNN-2,Freeze,HAR,WISDM,0.1,accuracy,0.33717357910906304
aLLM4TS,aLLM4TS,A,kNN-3,Freeze,HAR,WISDM,0.1,accuracy,0.35087045570916536
aLLM4TS,aLLM4TS,A,kNN-5,Freeze,HAR,WISDM,0.1,accuracy,0.3465181771633384
aLLM4TS,aLLM4TS,A,kNN-2,Full Finetune,HAR,WISDM,0.01,accuracy,0.2880184331797235
aLLM4TS,aLLM4TS,A,kNN-3,Full Finetune,HAR,WISDM,0.01,accuracy,0.2982590885816692
aLLM4TS,aLLM4TS,A,kNN-5,Full Finetune,HAR,WISDM,0.01,accuracy,0.2887864823348694
aLLM4TS,aLLM4TS,A,kNN-2,Full Finetune,HAR,WISDM,0.01,accuracy,0.27432155657962104
aLLM4TS,aLLM4TS,A,kNN-3,Full Finetune,HAR,WISDM,0.01,accuracy,0.28584229390681
aLLM4TS,aLLM4TS,A,kNN-5,Full Finetune,HAR,WISDM,0.01,accuracy,0.2832821300563236
aLLM4TS,aLLM4TS,A,kNN-2,Partial Freeze,HAR,WISDM,0.01,accuracy,0.28315412186379924
aLLM4TS,aLLM4TS,A,kNN-3,Partial Freeze,HAR,WISDM,0.01,accuracy,0.2942908346134152
aLLM4TS,aLLM4TS,A,kNN-5,Partial Freeze,HAR,WISDM,0.01,accuracy,0.2855862775217614
aLLM4TS,aLLM4TS,A,kNN-2,Partial Freeze,HAR,WISDM,0.01,accuracy,0.2745775729646697
aLLM4TS,aLLM4TS,A,kNN-3,Partial Freeze,HAR,WISDM,0.01,accuracy,0.2703533026113671
aLLM4TS,aLLM4TS,A,kNN-5,Partial Freeze,HAR,WISDM,0.01,accuracy,0.2666410650281618
aLLM4TS,aLLM4TS,A,kNN-2,Freeze,HAR,WISDM,0.01,accuracy,0.26344086021505375
aLLM4TS,aLLM4TS,A,kNN-3,Freeze,HAR,WISDM,0.01,accuracy,0.26420890937019964
aLLM4TS,aLLM4TS,A,kNN-5,Freeze,HAR,WISDM,0.01,accuracy,0.26420890937019975
aLLM4TS,aLLM4TS,A,kNN-2,Freeze,HAR,WISDM,0.01,accuracy,0.2775217613927291
aLLM4TS,aLLM4TS,A,kNN-3,Freeze,HAR,WISDM,0.01,accuracy,0.27585765488991293
aLLM4TS,aLLM4TS,A,kNN-5,Freeze,HAR,WISDM,0.01,accuracy,0.2706093189964157
aLLM4TS,aLLM4TS,A,kNN-2,Full Finetune,HAR,WISDM,0.5,accuracy,0.7443676395289298
aLLM4TS,aLLM4TS,A,kNN-3,Full Finetune,HAR,WISDM,0.5,accuracy,0.767921146953405
aLLM4TS,aLLM4TS,A,kNN-5,Full Finetune,HAR,WISDM,0.5,accuracy,0.7700972862263185
aLLM4TS,aLLM4TS,A,kNN-2,Full Finetune,HAR,WISDM,0.5,accuracy,0.7651049667178699
aLLM4TS,aLLM4TS,A,kNN-3,Full Finetune,HAR,WISDM,0.5,accuracy,0.7853302611367128
aLLM4TS,aLLM4TS,A,kNN-5,Full Finetune,HAR,WISDM,0.5,accuracy,0.7895545314900154
aLLM4TS,aLLM4TS,A,kNN-2,Partial Freeze,HAR,WISDM,0.5,accuracy,0.7427035330261137
aLLM4TS,aLLM4TS,A,kNN-3,Partial Freeze,HAR,WISDM,0.5,accuracy,0.7653609831029186
aLLM4TS,aLLM4TS,A,kNN-5,Partial Freeze,HAR,WISDM,0.5,accuracy,0.7685611879160267
aLLM4TS,aLLM4TS,A,kNN-2,Partial Freeze,HAR,WISDM,0.5,accuracy,0.7667690732206861
aLLM4TS,aLLM4TS,A,kNN-3,Partial Freeze,HAR,WISDM,0.5,accuracy,0.7885304659498208
aLLM4TS,aLLM4TS,A,kNN-5,Partial Freeze,HAR,WISDM,0.5,accuracy,0.7924987199180747
aLLM4TS,aLLM4TS,A,kNN-2,Freeze,HAR,WISDM,0.5,accuracy,0.5253456221198157
aLLM4TS,aLLM4TS,A,kNN-3,Freeze,HAR,WISDM,0.5,accuracy,0.5582437275985663
aLLM4TS,aLLM4TS,A,kNN-5,Freeze,HAR,WISDM,0.5,accuracy,0.5559395801331285
aLLM4TS,aLLM4TS,A,kNN-2,Freeze,HAR,WISDM,0.5,accuracy,0.4080901177675371
aLLM4TS,aLLM4TS,A,kNN-3,Freeze,HAR,WISDM,0.5,accuracy,0.3923451100870456
aLLM4TS,aLLM4TS,A,kNN-5,Freeze,HAR,WISDM,0.5,accuracy,0.3818484383000511
